epoch,Acc2,Acc2_has0,Acc5,Acc7,Corr,F1,F1_has0,Loss,MAE,train_loss
26,0.8519,0.8297,0.5109,0.4148,0.7897,0.8525,0.8312,0.5284,0.7328,0.0699
27,0.8611,0.8253,0.5197,0.4192,0.7932,0.8617,0.827,0.5189,0.7222,0.0631
28,0.8472,0.8122,0.524,0.4236,0.7898,0.8477,0.8139,0.5221,0.7317,0.0597
29,0.838,0.8166,0.5415,0.4236,0.804,0.8378,0.8174,0.5009,0.7112,0.0555
30,0.8472,0.8253,0.5066,0.3843,0.795,0.8473,0.8263,0.5217,0.7341,0.0569
31,0.8333,0.8122,0.559,0.441,0.8045,0.8336,0.8134,0.4999,0.7074,0.0541
32,0.8333,0.8035,0.524,0.4236,0.7959,0.8337,0.8051,0.527,0.7406,0.0487
33,0.838,0.8035,0.5415,0.4498,0.8027,0.8383,0.8051,0.5034,0.7041,0.0488
34,0.8333,0.8079,0.5371,0.4367,0.7951,0.8331,0.8087,0.5058,0.7096,0.0445
35,0.8519,0.8341,0.524,0.4192,0.7949,0.8514,0.8343,0.5263,0.7343,0.0495
36,0.838,0.8122,0.5415,0.4323,0.7945,0.8381,0.8134,0.5061,0.7119,0.0458
37,0.838,0.8166,0.5109,0.4236,0.7987,0.8378,0.8174,0.5027,0.7094,0.0437
38,0.8565,0.8384,0.5197,0.4105,0.7954,0.8559,0.8386,0.5003,0.7042,0.0417
39,0.8472,0.8253,0.5502,0.4454,0.7995,0.8475,0.8265,0.4986,0.7006,0.0424
40,0.8426,0.8122,0.5459,0.4367,0.7985,0.8431,0.8139,0.5095,0.7176,0.0432
41,0.8472,0.8253,0.559,0.4541,0.8001,0.8469,0.8259,0.5044,0.709,0.0433
42,0.8472,0.8341,0.5328,0.4367,0.7965,0.846,0.8334,0.5016,0.7022,0.0394
43,0.8657,0.8384,0.559,0.4541,0.7989,0.8658,0.8395,0.499,0.7031,0.0373
44,0.8426,0.8166,0.524,0.4236,0.793,0.8431,0.8181,0.5165,0.724,0.035
45,0.8611,0.8341,0.5022,0.4017,0.7948,0.8607,0.8346,0.5177,0.7259,0.0331
46,0.8426,0.8122,0.559,0.4541,0.7985,0.8428,0.8136,0.499,0.7014,0.0367
47,0.8426,0.821,0.5328,0.4367,0.7965,0.8428,0.8221,0.5032,0.706,0.0348
48,0.8472,0.821,0.5066,0.4192,0.8008,0.8473,0.8221,0.5053,0.7113,0.0328
49,0.8565,0.8341,0.5371,0.441,0.7996,0.8564,0.8348,0.5043,0.7077,0.0324
50,0.8472,0.8122,0.5371,0.4323,0.7942,0.8479,0.814,0.5227,0.7298,0.0317
51,0.8472,0.821,0.5415,0.4454,0.7973,0.8471,0.8219,0.4991,0.7026,0.0305
52,0.8426,0.8166,0.5328,0.4323,0.7946,0.843,0.818,0.5126,0.7175,0.0264
53,0.8611,0.8384,0.5459,0.4367,0.8014,0.8609,0.8391,0.4958,0.6959,0.0318
54,0.8426,0.821,0.5546,0.4498,0.801,0.8432,0.8225,0.504,0.7146,0.0317
55,0.8472,0.8253,0.5415,0.4498,0.7978,0.8473,0.8263,0.5023,0.7028,0.026
56,0.8472,0.821,0.5284,0.4323,0.7993,0.8473,0.8221,0.5037,0.706,0.0309
57,0.8426,0.821,0.5328,0.4279,0.8023,0.8426,0.8219,0.4978,0.7043,0.0263
58,0.8472,0.8253,0.5371,0.4367,0.8003,0.8475,0.8265,0.4992,0.7029,0.0239
59,0.8472,0.8253,0.5415,0.441,0.8026,0.8473,0.8263,0.4991,0.7038,0.0285
60,0.8472,0.8166,0.5502,0.4454,0.7987,0.8477,0.8181,0.501,0.7053,0.0271
61,0.838,0.8166,0.5371,0.4323,0.8003,0.8381,0.8177,0.5031,0.7081,0.0245
62,0.8519,0.8297,0.5502,0.4498,0.7978,0.8514,0.8301,0.5035,0.7059,0.0288
63,0.8519,0.8297,0.5415,0.4367,0.7965,0.8516,0.8304,0.5015,0.7061,0.0242
64,0.8472,0.821,0.5502,0.4541,0.7981,0.8475,0.8223,0.5016,0.7047,0.0238
65,0.8472,0.821,0.5328,0.4367,0.7961,0.8471,0.8219,0.5007,0.7021,0.0254
66,0.8565,0.8341,0.5502,0.4454,0.8001,0.8564,0.8348,0.4959,0.6986,0.0261
67,0.8519,0.8253,0.5328,0.4323,0.8009,0.852,0.8265,0.5013,0.7056,0.0235
68,0.8472,0.8253,0.5502,0.4498,0.7976,0.8475,0.8265,0.4945,0.694,0.0206
69,0.8611,0.8428,0.5415,0.441,0.8,0.8607,0.8431,0.5021,0.7061,0.0206
70,0.8611,0.8341,0.5502,0.441,0.7983,0.8609,0.8348,0.4985,0.7029,0.0219
71,0.8519,0.821,0.559,0.4541,0.797,0.852,0.8223,0.502,0.7043,0.0204
72,0.8565,0.8297,0.5371,0.4454,0.7985,0.8564,0.8306,0.5056,0.7085,0.0196
73,0.8472,0.8166,0.5415,0.4367,0.7949,0.8475,0.818,0.5032,0.7038,0.0208
74,0.8519,0.8297,0.5415,0.4323,0.8005,0.8519,0.8306,0.5033,0.7075,0.0197
75,0.8472,0.8166,0.5328,0.4236,0.7982,0.8475,0.818,0.5005,0.7032,0.0194
76,0.8519,0.8297,0.5284,0.4192,0.7938,0.8519,0.8306,0.5039,0.7071,0.0188
77,0.8472,0.8166,0.5328,0.4236,0.797,0.8473,0.8178,0.501,0.7055,0.0201
78,0.8472,0.8166,0.5502,0.4454,0.7962,0.8473,0.8178,0.5036,0.7059,0.02
79,0.8565,0.8297,0.5328,0.4236,0.7973,0.8564,0.8306,0.503,0.7052,0.019
80,0.8565,0.8297,0.5328,0.4236,0.799,0.8566,0.8308,0.5021,0.706,0.019
81,0.8565,0.8297,0.5371,0.4279,0.7965,0.8566,0.8308,0.502,0.7031,0.0188
82,0.8565,0.8297,0.5546,0.4454,0.7971,0.8566,0.8308,0.4997,0.7001,0.0171
83,0.8565,0.8253,0.5459,0.441,0.7966,0.8564,0.8263,0.4994,0.6989,0.0173
84,0.8519,0.8253,0.5502,0.4454,0.7987,0.852,0.8265,0.4987,0.7019,0.0186
85,0.8472,0.8166,0.5284,0.4279,0.7967,0.8473,0.8178,0.5038,0.7059,0.0156
86,0.8472,0.821,0.5415,0.4323,0.7986,0.8471,0.8219,0.5017,0.7034,0.0178
87,0.8519,0.821,0.5371,0.4323,0.8003,0.8519,0.8221,0.4997,0.701,0.0169
88,0.8472,0.821,0.5284,0.4192,0.7973,0.8471,0.8219,0.5038,0.7069,0.0145
89,0.8472,0.821,0.5415,0.4367,0.7992,0.8473,0.8221,0.498,0.7005,0.0179
90,0.8472,0.8166,0.5502,0.4454,0.7989,0.8473,0.8178,0.4977,0.6997,0.0154
91,0.8472,0.821,0.5546,0.4454,0.7992,0.8471,0.8219,0.4976,0.7002,0.0171
92,0.8472,0.8166,0.5415,0.4367,0.7998,0.8473,0.8178,0.4966,0.6965,0.0161
93,0.8472,0.8166,0.5502,0.4454,0.8004,0.8475,0.818,0.4942,0.6947,0.0164
94,0.8472,0.8166,0.5371,0.4323,0.7993,0.8475,0.818,0.4972,0.6983,0.0174
95,0.8472,0.8166,0.5371,0.4279,0.7998,0.8473,0.8178,0.499,0.7016,0.0152
96,0.8472,0.8166,0.5459,0.441,0.799,0.8473,0.8178,0.4959,0.6969,0.015
97,0.8472,0.8166,0.5459,0.4367,0.8004,0.8473,0.8178,0.4963,0.6972,0.0153
98,0.8519,0.821,0.5415,0.4323,0.7999,0.8519,0.8221,0.4975,0.6983,0.0143
